date,open,high,low,close
2010-07-27,6.1597,6.1848,6.1312,6.1674
2010-07-28,6.1691,6.183,6.1333,6.1593
2010-07-29,6.1595,6.1682,6.0676,6.0848
2010-07-30,6.0838,6.145,6.0468,6.0755
2010-08-02,6.0702,6.0721,5.9616,5.9645
2010-08-03,5.9648,5.9905,5.9504,5.9583
2010-08-04,5.9581,6.0034,5.9581,5.9936
2010-08-05,5.9938,6.0202,5.9558,5.9867
2010-08-06,5.9864,5.9924,5.9221,5.9532
2010-08-09,5.9515,5.9856,5.9343,5.9856
2010-08-10,5.9844,6.0692,5.9802,6.0289
2010-08-11,6.0287,6.1961,6.0287,6.1938
2010-08-12,6.193,6.2316,6.1538,6.1801
2010-08-13,6.1799,6.2205,6.1202,6.2171
2010-08-16,6.2055,6.2248,6.1314,6.163
2010-08-17,6.1637,6.1754,6.1226,6.1293
2010-08-18,6.1297,6.1779,6.1293,6.161
2010-08-19,6.1618,6.2041,6.1356,6.1839
2010-08-20,6.1836,6.2903,6.1706,6.2346
2010-08-23,6.2461,6.2551,6.2098,6.2436
2010-08-24,6.2413,6.3188,6.2402,6.3123
2010-08-25,6.3095,6.365,6.263,6.3127
2010-08-26,6.3137,6.3189,6.261,6.2988
2010-08-27,6.2984,6.3265,6.2356,6.2372
2010-08-30,6.2386,6.3172,6.2328,6.3149
2010-08-31,6.3151,6.3465,6.2825,6.3003
2010-09-01,6.2993,6.3141,6.1649,6.1885
2010-09-02,6.1881,6.2047,6.1391,6.1441
2010-09-03,6.1439,6.1503,6.1008,6.1048
2010-09-06,6.1075,6.1239,6.0864,6.1152
2010-09-07,6.115,6.223,6.1146,6.2222
2010-09-08,6.2228,6.2446,6.1665,6.1978
2010-09-09,6.1975,6.2155,6.1532,6.1855
2010-09-10,6.1857,6.2043,6.1642,6.2021
2010-09-13,6.1798,6.1821,6.1003,6.1034
2010-09-14,6.103,6.1424,6.0212,6.0502
2010-09-15,6.0503,6.0996,6.038,6.0912
2010-09-16,6.0901,6.1212,6.0565,6.0944
2010-09-17,6.095,6.1311,6.0532,6.1064
2010-09-20,6.0954,6.1077,6.0437,6.0489
2010-09-21,6.0483,6.0724,5.9568,5.9608
2010-09-22,5.9615,5.9667,5.8721,5.8839
2010-09-23,5.8815,5.9613,5.8797,5.9604
2010-09-24,5.9607,5.9728,5.8783,5.8809
2010-09-27,5.88,5.9112,5.8595,5.9048
2010-09-28,5.9055,5.9629,5.8466,5.8511
2010-09-29,5.8509,5.8806,5.8225,5.8579
2010-09-30,5.8581,5.9194,5.8282,5.8764
2010-10-01,5.8762,5.8867,5.8204,5.8261
2010-10-04,5.8276,5.881,5.8263,5.8714
2010-10-05,5.8718,5.8872,5.8051,5.8173
2010-10-06,5.818,5.8215,5.764,5.764
2010-10-07,5.7631,5.842,5.7434,5.8255
2010-10-08,5.8254,5.8562,5.7932,5.8154
2010-10-11,5.7881,5.8647,5.7805,5.8459
2010-10-12,5.8467,5.9083,5.8409,5.8478
2010-10-13,5.8482,5.855,5.7847,5.7863
2010-10-14,5.7869,5.7917,5.7112,5.7323
2010-10-15,5.7319,5.8191,5.7182,5.7934
2010-10-18,5.7878,5.8774,5.7875,5.8545
2010-10-19,5.8541,5.9562,5.8225,5.9442
2010-10-20,5.9435,5.9578,5.8193,5.8244
2010-10-21,5.8245,5.8696,5.7912,5.8528
2010-10-22,5.8521,5.8888,5.7956,5.7956
2010-10-25,5.793,5.8088,5.7436,5.7939
2010-10-26,5.7939,5.881,5.7736,5.8662
2010-10-27,5.8682,5.9238,5.8619,5.908
2010-10-28,5.9083,5.9102,5.8559,5.892
2010-10-29,5.892,5.9522,5.8474,5.8474
2010-11-01,5.8391,5.8831,5.8099,5.8797
2010-11-02,5.8794,5.8794,5.8143,5.8384
2010-11-03,5.8378,5.8729,5.7813,5.789
2010-11-04,5.789,5.8083,5.7059,5.7373
2010-11-05,5.7373,5.7895,5.7198,5.7591
2010-11-08,5.7571,5.8284,5.7374,5.8145
2010-11-09,5.8174,5.8582,5.7757,5.8541
2010-11-10,5.8537,5.9122,5.8301,5.8609
2010-11-11,5.8604,5.9522,5.8461,5.9308
2010-11-12,5.9297,5.9894,5.8951,5.957
2010-11-15,5.9506,6.0057,5.9241,5.9837
2010-11-16,5.9833,6.0898,5.9627,6.0705
2010-11-17,6.0705,6.0967,6.0144,6.0311
2010-11-18,6.0309,6.0316,5.9601,5.9841
2010-11-19,5.9844,6.0069,5.9523,5.9957
2010-11-22,5.9723,6.031,5.9367,6.0119
2010-11-23,6.0114,6.1157,6.005,6.1049
2010-11-24,6.1095,6.1399,6.0604,6.093
2010-11-25,6.0927,6.1137,6.0728,6.0877
2010-11-26,6.087,6.1951,6.0841,6.1564
2010-11-29,6.1515,6.2189,6.1214,6.1574
2010-11-30,6.158,6.2361,6.1452,6.2086
2010-12-01,6.2086,6.2136,6.1248,6.1361
