date,open,high,low,close
2010-06-16,7.7579,7.8393,7.7413,7.7855
2010-06-17,7.7863,7.8558,7.7202,7.7211
2010-06-18,7.7224,7.7427,7.6959,7.7205
2010-06-21,7.6719,7.751,7.6231,7.7502
2010-06-22,7.749,7.8005,7.7208,7.7953
2010-06-23,7.7959,7.8344,7.7275,7.7657
2010-06-24,7.7656,7.8137,7.7135,7.7843
2010-06-25,7.7839,7.812,7.6983,7.7212
2010-06-28,7.7212,7.7678,7.7082,7.743
2010-06-29,7.7431,7.835,7.7382,7.8049
2010-06-30,7.8052,7.8168,7.7329,7.7887
2010-07-01,7.7867,7.8461,7.6637,7.6661
2010-07-02,7.6665,7.7002,7.5689,7.6188
2010-07-05,7.613,7.7017,7.6106,7.6874
2010-07-06,7.6876,7.7245,7.5728,7.596
2010-07-07,7.596,7.6713,7.5598,7.5738
2010-07-08,7.5746,7.5815,7.5072,7.5175
2010-07-09,7.5161,7.525,7.4711,7.4882
2010-07-12,7.4847,7.5508,7.4799,7.4969
2010-07-13,7.4974,7.5187,7.3953,7.4036
2010-07-14,7.4036,7.4251,7.3485,7.3643
2010-07-15,7.3645,7.4023,7.2652,7.2653
2010-07-16,7.2669,7.3542,7.2669,7.3297
2010-07-19,7.3369,7.4026,7.3313,7.3727
2010-07-20,7.3721,7.4235,7.3005,7.3636
2010-07-21,7.3623,7.4202,7.3344,7.4132
2010-07-22,7.4128,7.4231,7.3041,7.3143
2010-07-23,7.3141,7.3826,7.2732,7.3085
2010-07-26,7.3157,7.3515,7.2794,7.2936
2010-07-27,7.2934,7.3255,7.25,7.301
2010-07-28,7.301,7.3257,7.2743,7.2982
2010-07-29,7.2982,7.3156,7.2075,7.2184
2010-07-30,7.2155,7.2758,7.1993,7.2077
2010-08-02,7.2094,7.2148,7.0868,7.0972
2010-08-03,7.0976,7.1145,7.0602,7.0805
2010-08-04,7.0798,7.1585,7.0779,7.1421
2010-08-05,7.1426,7.1663,7.0958,7.1218
2010-08-06,7.122,7.1326,7.0431,7.0825
2010-08-09,7.0747,7.1113,7.0626,7.1091
2010-08-10,7.1075,7.2092,7.1055,7.1641
2010-08-11,7.1636,7.3798,7.1619,7.366
2010-08-12,7.3669,7.4151,7.3208,7.3985
2010-08-13,7.398,7.4611,7.3403,7.4482
2010-08-16,7.4524,7.4774,7.3504,7.3722
2010-08-17,7.3719,7.3907,7.2926,7.3198
2010-08-18,7.3202,7.3652,7.305,7.3434
